Table 3. -- Equations and parameters for diameter-based biomass equations,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,Common Name,Component ID,Equation Form ID,a,b,c,d,e,Diameter,Corrected for bias,Bias correction (CF),r,R2,MinDiameter,MaxDiameter,Sample size,Stump height,Top d.o.b.,Units diameter,Units biomass,Component,Component sum,Ratio equation,Segmented equation,Equation number,Source,Notes
122,ponderosa pine,18,2,-3.5328,0,1.992,1,,d.b.h.,no,0,0,0.972,5.3,38.7,23,,,cm,kg,fl,,,,1,39,precommercially thinned stands in central Oregon; authors report root mean square deviation (RMSD) of 0.04362 for readers who wish to perform bias correction following Baskerville (1972)
122,ponderosa pine,18,2,-4.2612,0,2.0967,1,,d.b.h.,yes,0,0,0.84,15.5,79.5,9,,,cm,kg,na,,,,1,55,equation originally from ref 166; coefficients corrected for bias in ref 55
122,ponderosa pine,18,1,-2.601,2.601,1,,,d.b.h.,yes,1.001,0,0.88,10,30,36,,,cm,kg,fl,t,,,1,59,all treatments combined
122,ponderosa pine,19,2,-6.3022,0,2.3,1,,d.b.h.,yes,0,0,0.86,15.5,79.5,9,,,cm,kg,na,,,,1,55,"includes data from published and unpublished sources, as well as original work; coefficients corrected for bias"
122,ponderosa pine,19,1,-3.417,2.659,1,,,d.b.h.,yes,1.001,0,0.9,10,30,18,,,cm,kg,na,t,,,1,59,"control 1990, control 1991 (trts 1,2)"
122,ponderosa pine,19,1,-3.439,2.653,1,,,d.b.h.,yes,1,0,0.88,10,30,9,,,cm,kg,na,t,,,3,59,fertilized 1990 (trt 3)
122,ponderosa pine,19,1,-3.226,2.729,1,,,d.b.h.,yes,1.001,0,0.89,10,30,9,,,cm,kg,na,t,,,4,59,fertilized 1991 (trt 4)
122,ponderosa pine,21,1,-3.948,2.624,1,,,d.b.h.,yes,1.001,0,0.87,10,30,18,,,cm,kg,na,t,,,1,59,"control 1990, fertilized 1990 (trts 1,3)"
122,ponderosa pine,21,1,-3.253,1.924,1,,,d.b.h.,yes,1.003,0,0.84,10,30,9,,,cm,kg,na,t,,,2,59,control 1991 (trt 2)
122,ponderosa pine,21,1,-3.15,2.911,1,,,d.b.h.,yes,1.002,0,0.84,10,30,9,,,cm,kg,na,t,,,4,59,fertilized 1991 (trt 4)
122,ponderosa pine,24,2,-0.4282,0,2.1772,1,,d.b.h.,yes,0,0,0.95,2.54,30.48,15,,,in,lb,na,,,,1,21,"parameters already corrected for bias; assume 6-inch stump (""trees were harvested""); intermediate and suppressed trees"
122,ponderosa pine,35,2,0.268,0,2.074,1,,d.b.h.,yes,0,0,0.95,2.54,86.36,40,,,in,lb,na,,,,1,21,dominant and codominant trees; coefficients corrected for bias
122,ponderosa pine,35,2,-0.7572,0,2.216,1,,d.b.h.,yes,0,0,0.9,2.54,30.48,15,,,in,lb,na,,,,1,21,intermediate and suppressed trees; coefficients corrected for bias
122,ponderosa pine,36,2,-3.7398,0,2.8376,1,,d.b.h.,no,0,0,0.87,2.54,86.36,26,,,in,lb,na,,,,1,21,dominant and codominant trees; bias correction omitted because they contributed more bias than they eliminated
122,ponderosa pine,36,2,-2.5176,0,2.51,1,,d.b.h.,no,0,0,0.81,2.54,30.48,15,,,in,lb,na,,,,1,21,intermediate and suppressed trees; bias correction omitted because they contributed more bias than they eliminated
124,Monterey pine,4,2,-1.443,0,2.149,1,,d.b.h.,no,0,0,0,30,70,85,0,0,cm,kg,na,t,,,1,161,"South African forests; error described as ""residuals"" with no R2 listed; assume 0-inch stump because samping was nondestructive"
124,Monterey pine,5,2,-2.9015,0,1.97,1,,d.b.h.,no,0,0,0,30,70,85,0,0,cm,kg,na,t,,,1,161,"South African forests; error described as ""residuals"" with no R2 listed; assume 0-inch stump because samping was nondestructive"
124,Monterey pine,13,2,-6.9436,0,2.9359,1,,d.b.h.,no,0,0,0,30,70,85,,,cm,kg,na,t,,,1,161,"South African forests; error described as ""residuals"" with no R2 listed; assume 0-inch stump because samping was nondestructive"
124,Monterey pine,18,2,2.4723,0,0.4314,1,,d.b.h.,no,0,0,0.93,30,70,85,,,cm,kg,fl,t,,,1,161,"South African forests; error described as ""residuals"" with no R2 listed; assume 0-inch stump because samping was nondestructive; refit from means of 7 d.b.h. classes due to error in published equation"
124,Monterey pine,25,2,-5.178,0,1.7239,1,,d.b.h.,no,0,0,0,5,20,97,,,cm,kg,na,b,,,1,77,New Zealand data; roots 2-5 mm diameter
124,Monterey pine,25,2,-4.633,0,2.4491,1,,d.b.h.,no,0,0,0,5,20,97,,,cm,kg,na,b,,,1,77,New Zealand data; roots > 5 mm diameter
124,Monterey pine,25,2,-2.68,0,2.24,1,,d.b.h.,no,0,0,0.99,12,65,13,0,,cm,kg,rt,b,,,1,169,New Zealand; all roots > 20 mm diameter plurs 80% of the portion < 20 mm; assume no stump
124,Monterey pine,29,4,-267.207,11.934,0,,,d.b.h.,no,0,0,0.86,39,65,10,,,cm,kg,rt,b,,,1,73,"efforts made to account for all roots, even those < 1 mm; South African study"
124,Monterey pine,29,2,-4.236,0,2.3258,1,,d.b.h.,no,0,0,0,5,20,97,,,cm,kg,rt,b,,,1,77,New Zealand data; roots > 2 mm diameter
125,red pine,1,2,0.8346,0,2.4185,1,,d.b.h.,no,0,0.995,0,2.54,50.8,14,,,in,lb,na,,,,1,177,no c reported; includes roots <= 1-inch
125,red pine,2,2,-2.4684,0,2.3503,1,,d.b.h.,yes,1.01,0,0.99,2.3,34.3,47,0,,cm,kg,ag,,,,1,82,stump as short as possible
125,red pine,3,4,0,0,0.305,2.014,,d.b.h.,no,0,0,0.98,12.9,30,10,6,,cm,kg,agm,,,,1,15,results for thinned red pine plantations; gives values larger than for unthinned plantations
125,red pine,3,2,0.7157,0,2.3865,1,,d.b.h.,no,0,0.993,0,2.54,50.8,14,6,,in,lb,agm,,,,1,177,6-inch stump; no c reported
125,red pine,4,4,0,0,0.611,1.672,,d.b.h.,no,0,0,0.96,12.9,30,10,6,0,cm,kg,na,c,,,1,15,results for thinned red pine plantations; gives values larger than for unthinned plantations
125,red pine,4,2,-3.1049,0,2.4418,1,,d.b.h.,yes,1,0,0.99,2.3,34.3,47,0,0,cm,kg,na,c,,,1,82,stump as short as possible;stem top diameter not given so assume stem goes to terminal bud
125,red pine,5,4,0,0,0.0537,1.673,,d.b.h.,no,0,0,0.96,12.9,30,10,6,0,cm,kg,na,c,,,1,15,results for thinned red pine plantations; gives values larger than for unthinned plantations
125,red pine,5,2,-4.1568,0,2.0701,1,,d.b.h.,yes,1.01,0,0.99,2.3,34.3,47,0,0,cm,kg,na,c,,,1,82,stump as short as possible;stem top diameter not given so assume stem goes to terminal bud
125,red pine,6,4,-113.954,35.265,0,,,d.b.h.,no,0,0,0,10.16,,,0,,in,lb,na,,,,1,45,as cited in ref 158; original reference not available
125,red pine,6,1,-1.294,2.511,1,,,d.b.h.,yes,1,0,0.97,7,25,36,0,0,cm,kg,na,t,,,1,59,all treatments combined
125,red pine,6,1,-0.664,2.03,1,,,d.b.h.,yes,0,0,0.96,5.5,35,15,0,0,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; stem cut at groundline; c used but not reported by authors
125,red pine,6,2,-2.8368,0,2.3892,1,,d.b.h.,yes,1,0,0.99,2.3,34.3,47,0,0,cm,kg,na,c,,,1,82,stump as short as possible; stem top diameter not given so assume stem goes to terminal bud
125,red pine,6,2,0.3079,0,2.4481,1,,d.b.h.,no,0,0.983,0,2.54,50.8,14,6,4,in,lb,na,c,,,1,177,6-inch stump to 4-inch top; no c reported
125,red pine,8,4,0,0,0.000342,3.558,,d.b.h.,no,0,0,0.97,12.9,30,10,,,cm,kg,na,c,,,1,15,results for thinned red pine plantations; gives values larger than for unthinned plantations
125,red pine,8,1,-2.924,3.135,1,,,d.b.h.,yes,0,0,0.97,5.5,35,10,,,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
125,red pine,12,4,0,0,0.0000126,3.754,,d.b.h.,no,0,0,0.28,12.9,30,10,,,cm,kg,na,c,,,1,15,results for thinned red pine plantations; gives values larger than for unthinned plantations
125,red pine,12,1,-2.845,3.021,1,,,d.b.h.,yes,0,0,0.96,5.5,35,8,,,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
125,red pine,13,1,-3.096,3.226,1,,,d.b.h.,yes,1.004,0,0.93,7,25,36,,,cm,kg,na,t,,,1,59,"all treatments combined; defined as ""old branches"""
125,red pine,13,2,-4.8438,0,2.4631,1,,d.b.h.,yes,1.07,0,0.91,2.3,34.3,47,,,cm,kg,na,,,,1,82,branch diameter not given 
125,red pine,13,2,-1.5086,0,2.5011,1,,d.b.h.,no,0,0.986,0,2.54,50.8,14,,,in,lb,na,,,,1,177,no c reported
125,red pine,18,4,0,0,0.00488,2.532,,d.b.h.,no,0,0,0.98,12.9,30,10,,,cm,kg,fl,c,,,1,15,results for thinned red pine plantations; gives values larger than for unthinned plantations
125,red pine,18,1,-3.825,3.763,1,,,d.b.h.,yes,1.001,0,0.9,7,25,27,,,cm,kg,fl,t,,,1,59,"contol 1990, control 1991, fertilized 1990 (trts 1,2,3)"
125,red pine,18,1,-2.646,2.908,1,,,d.b.h.,yes,1.001,0,0.97,7,25,9,,,cm,kg,na,t,,,4,59,fertilized 1991 (trt 4)
125,red pine,18,1,-2.206,2.308,1,,,d.b.h.,yes,0,0,0.95,5.5,35,9,,,cm,kg,fl,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
125,red pine,18,2,-4.4257,0,2.122,1,,d.b.h.,yes,1.04,0,0.93,2.3,34.3,47,,,cm,kg,fl,,,,1,82,
125,red pine,18,2,-1.2108,0,2.1803,1,,d.b.h.,no,0,0.899,0,2.54,50.8,14,,,in,lb,fl,,,,1,177,no c reported
125,red pine,19,1,-4.239,3.68,1,,,d.b.h.,yes,1.003,0,0.9,7,25,18,,,cm,kg,na,t,,,1,59,"control 1990, control 1991 (trts 1,2)"
125,red pine,19,1,-3.439,3.125,1,,,d.b.h.,yes,1,0,0.96,7,25,9,,,cm,kg,na,t,,,3,59,fertilized 1990 (trt 3)
125,red pine,19,1,-3.322,3.151,1,,,d.b.h.,yes,1,0,0.95,7,25,9,,,cm,kg,na,t,,,4,59,fertilized 1991 (trt 4)
125,red pine,21,1,-4.191,3.196,1,,,d.b.h.,yes,1.001,0,0.94,7,25,18,,,cm,kg,na,t,,,1,59,"contol 1990, fertilized 1990 (trts 1,3)"
125,red pine,21,1,-4.185,3.129,1,,,d.b.h.,yes,1.004,0,0.94,7,25,9,,,cm,kg,na,t,,,2,59,control 1991 (trt 2)
125,red pine,21,1,-3.339,3.44,1,,,d.b.h.,yes,1.001,0,0.95,7,25,9,,,cm,kg,na,t,,,4,59,fertilized 1991 (trt 4)
125,red pine,24,2,-3.9952,0,2.3287,1,,d.b.h.,yes,1.05,0,0.92,2.3,34.3,47,,,cm,kg,na,c,,,1,82,
125,red pine,33,2,-1.3267,0,2.5919,1,,d.b.h.,no,0,0.986,0,2.54,50.8,14,6,,in,lb,rtm,c,,,1,177,no c reported
126,pitch pine,2,1,2.0171,2.3373,1,,,d.b.h.,no,0,0.998,0,1,31,15,0,,cm,g,ag,,,,,174,stump included; no bias correction
126,pitch pine,4,1,1.7226,2.3779,1,,,d.b.h.,no,0,0.996,0,1,31,15,0,0,cm,g,na,c,,,1,174,stump included; no bias correction
126,pitch pine,5,1,1.3832,2.1249,1,,,d.b.h.,no,0,0.987,0,1,31,15,0,0,cm,g,na,c,,,1,174,aboveground to stem tip; no bias correction
126,pitch pine,6,1,1.8758,2.3261,1,,,d.b.h.,no,0,0.996,0,1,31,15,0,0,cm,g,na,c,,,1,174,stump included; to stem tip; no bias correction
126,pitch pine,13,1,1.11,2.5516,1,,,d.b.h.,no,0,0.988,0,1,31,15,,,cm,g,na,c,,,1,174,wood and bark; no bias correction
129,eastern white pine,1,2,0.5725,0,2.4678,1,,d.b.h.,no,0,0.997,0,2.54,66.04,35,,,in,lb,na,,,,1,177,no c reported; includes roots <= 1-inch
129,eastern white pine,1,2,7.5233,0,0.5469,1,,d.b.h.,no,0,0.796,0,0.1,2.54,8,,,in,g,rts,,,,1,177,no c reported; includes roots <= 1-inch
129,eastern white pine,2,2,5.2831,0,2.0369,1,,d.b.h.,no,0,0,0.95,1,55,,0,,cm,g,na,,,,1,114,developed from other equations
129,eastern white pine,2,2,7.2653,0,0.5468,1,,d.b.h.,no,0,0.796,0,0.1,2.54,8,0,,in,g,ag,,,,1,177,no c reported; small trees cut at ground surface
129,eastern white pine,3,1,-0.2008,1.3475,1,,,d.b.h.,yes,0,0,0.85,1,15,10,6,,cm,kg,agm,,,,1,100,"bias correction used by authors but not reported; assume 6-inch stump (""trees were felled"")"
129,eastern white pine,3,4,4.1195,-0.2367,0.00382,2,,d.b.h.,no,0,0,0.98,2.5,55,31,12,,mm,kg,agm,,,,1,107,12-inch stump
129,eastern white pine,3,2,0.408,0,2.449,1,,d.b.h.,no,0,0.996,0,2.54,66.04,35,6,,in,lb,agm,,,,1,177,6-inch stump; no c reported
129,eastern white pine,6,1,-0.746,2.086,1,,,d.b.h.,yes,0,0,0.98,5.5,35,15,0,0,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; stem cut at groundline; c used but not reported by authors
129,eastern white pine,6,2,4,0,2.42,1,,d.b.h.,no,0,0,0.98,1.7,25.7,33,6,0,cm,g,na,t,,,1,74,no stump ht or top diameter mentioned
129,eastern white pine,6,2,4.274,0,2.269,1,,d.b.h.,no,0,0.987,0,3,19.6,23,6,0,cm,g,na,t,,,1,86,stump ht measured but not recorded (assume 6-inch); c correction not necessary
129,eastern white pine,6,1,-0.7608,1.7076,1,,,d.b.h.,yes,0,0,0.95,1,15,10,6,0,cm,kg,na,c,,,1,100,"bias correction used by authors but not reported; assume 6-inch stump (""trees were felled""); assume to stem tip"
129,eastern white pine,6,4,3.7,-0.217,0.003,2,,d.b.h.,no,0,0,0.96,12.5,55,31,12,0,mm,kg,na,,,,1,107,12-inch stump including entire bole (no branches)
129,eastern white pine,6,4,-5.329,-0.217,0.003,2,,d.b.h.,no,0,0,0.96,12.5,55,31,12,4,mm,kg,na,,,,1,107,12-inch stump to 10 cm (4-inch) top
129,eastern white pine,6,2,4.4139,0,2.2873,1,,d.b.h.,no,0,0,0.99,1,55,,6,0,cm,g,na,,,,1,114,developed from other equations; stump height and top diam not available
129,eastern white pine,6,2,-2.788,0,2.1338,1,,d.b.h.,no,0,0.994,0,1,18,20,6,0,cm,kg,na,t,,,1,153,assume 6-inch stump and stem to tip; no discussion of bias correction
129,eastern white pine,6,2,-0.0466,0,2.5459,1,,d.b.h.,no,0,0.988,0,2.54,66.04,35,6,4,in,lb,na,c,,,1,177,6-inch stump to 4-inch top; no c reported
129,eastern white pine,8,1,-4.116,4.116,1,,,d.b.h.,yes,0,0,0.94,5.5,35,10,,,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
129,eastern white pine,12,1,-0.976,1.559,1,,,d.b.h.,yes,0,0,0.63,5.5,35,10,,,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
129,eastern white pine,13,2,3.46,0,1.97,1,,d.b.h.,no,0,0,0.97,1.7,25.7,10,,,cm,g,na,t,,,1,74,
129,eastern white pine,13,2,1.733,0,2.656,1,,d.b.h.,no,0,0.927,0,3,19.6,23,,,cm,g,na,t,,,1,86,c correction not necessary
129,eastern white pine,13,2,2.4355,0,2.2406,1,,d.b.h.,no,0,0,0.96,3,38.1,,,,cm,g,na,,,,1,114,developed from other equations
129,eastern white pine,13,2,3.158,0,2.5328,1,,d.b.h.,no,0,0.99,0,1,18,20,,,cm,g,na,t,,,1,153,no discussion of bias correction
129,eastern white pine,13,2,-1.7011,0,2.4858,1,,d.b.h.,no,0,0.953,0,2.54,66.04,35,,,in,lb,na,,,,1,177,no c reported
129,eastern white pine,16,2,4.19,0,2.43,1,,d.b.h.,no,0,0,0.99,1.7,25.7,10,6,,cm,g,na,t,,,1,74,no stump ht mentioned
129,eastern white pine,18,1,-3.664,3.429,1,,,d.b.h.,yes,0,0,0.94,5.5,35,10,,,cm,kg,fl,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
129,eastern white pine,18,2,3.22,0,1.75,1,,d.b.h.,no,0,0,0.94,1.7,25.7,10,,,cm,g,fl,t,,,1,74,
129,eastern white pine,18,2,-0.952,0,2.586,1,,d.b.h.,no,0,0.876,0,3,19.6,23,,,cm,g,fl,t,,,1,86,c correction not necessary
129,eastern white pine,18,4,4.12,-0.237,0.004,2,,d.b.h.,no,0,0,0.98,12.5,55,31,12,0,mm,kg,agm,,,,1,107,12-inch stump aboveground (whole tree including branches and foliage)
129,eastern white pine,18,2,3.051,0,2.1354,1,,d.b.h.,no,0,0.985,0,1,18,20,,,cm,g,fl,t,,,1,153,no discussion of bias correction
129,eastern white pine,18,2,-1.3791,0,1.9674,1,,d.b.h.,no,0,0.963,0,2.54,66.04,35,,,in,lb,fl,,,,1,177,no c reported
129,eastern white pine,24,1,-0.381,1.1489,1,,,d.b.h.,yes,0,0,0.77,1,15,10,,,cm,kg,na,c,,,1,100,bias correction used by authors but not reported
129,eastern white pine,33,2,-1.3057,0,2.5471,1,,d.b.h.,no,0,0.989,0,2.54,66.04,35,6,,in,lb,rtm,c,,,1,177,no c reported
131,loblolly pine,2,1,1.83,2.464,1,,,d.b.h.,no,0,0,0.99,3.5,35.6,15,0,,cm,g,ag,,,,1,110,dominant trees; assume no stump (measured volume from groundline using specific gravity); bias correction not considered
131,loblolly pine,2,1,2.082,2.25,1,,,d.b.h.,no,0,0,0.98,3.5,35.6,15,0,,cm,g,ag,,,,2,110,suppressed trees; assume no stump (measured volume from groundline using specific gravity); bias correction not considered
131,loblolly pine,3,1,0.036,2.6743,1,,,d.b.h.,no,0,0,0.99,5.59,56.13,36,6,,in,lb,agm,,,,4,111,combined for 1 poor and 1 good site; natural (not plantation); no mention of c correction; no stump height given
131,loblolly pine,3,1,0.6115,1.5107,1,,,d.b.h.,no,0,0,0.91,2.65,7.62,36,6,,in,lb,agm,,,,3,111,5-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,3,1,0.4012,1.9384,1,,,d.b.h.,no,0,0,0.96,2.54,10.16,36,6,,in,lb,agm,,,,5,111,6-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,3,1,0.0987,2.4912,1,,,d.b.h.,no,0,0,0.94,10.16,20.32,18,6,,in,lb,agm,,,,2,111,10-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,3,1,0.2745,2.3763,1,,,d.b.h.,no,0,0,0.97,10.16,30.48,30,6,,in,lb,agm,,,,1,111,15-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,3,1,-1.1575,2.5641,1,,,d.b.h.,no,0,0,0.99,12.7,38.6,16,5.9,,cm,kg,agm,,,,1,162,felled 15 cm above ground line (i.e.6-inch stump); poor site; plantation
131,loblolly pine,4,1,-0.3513,2.9154,1,,,d.b.h.,no,0,0,0.98,5.59,56.13,36,6,0,in,lb,na,c,,,1,111,combined for 1 poor and 1 good site; natural (not plantation); no mention of c correction; no stump height given
131,loblolly pine,4,1,0.0279,1.5864,1,,,d.b.h.,no,0,0,0.94,2.65,7.62,36,6,0,in,lb,na,c,,,1,111,5-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,4,1,-0.0576,2.0233,1,,,d.b.h.,no,0,0,0.97,2.54,10.16,36,6,0,in,lb,na,c,,,1,111,6-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,4,1,0.0438,2.2591,1,,,d.b.h.,no,0,0,0.93,10.16,20.32,18,6,0,in,lb,na,c,,,1,111,10-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,4,1,0.1339,2.3384,1,,,d.b.h.,no,0,0,0.96,10.16,30.48,30,6,0,in,lb,na,c,,,1,111,15-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,4,1,-1.2159,2.5249,1,,,d.b.h.,no,0,0,0.98,12.7,38.6,16,5.9,2,cm,kg,na,c,,,1,162,felled 15 cm above ground line (i.e. 6-inch stump); poor site; 5 cm (2 inch) top; plantation
131,loblolly pine,5,1,-0.4746,2.1659,1,,,d.b.h.,no,0,0,0.97,5.59,56.13,36,6,0,in,lb,na,c,,,1,111,combined for 1 poor and 1 good site; natural (not plantation); no mention of c correction; no stump height given
131,loblolly pine,5,1,-0.3904,1.3491,1,,,d.b.h.,no,0,0,0.93,2.65,7.62,36,6,0,in,lb,na,c,,,1,111,5-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,5,1,-0.4533,1.7384,1,,,d.b.h.,no,0,0,0.96,2.54,10.16,36,6,0,in,lb,na,c,,,1,111,6-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,5,1,-0.251,1.7062,1,,,d.b.h.,no,0,0,0.93,10.16,20.32,18,6,0,in,lb,na,c,,,1,111,10-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,5,1,-0.3269,1.9022,1,,,d.b.h.,no,0,0,0.98,10.16,30.48,30,6,0,in,lb,na,c,,,1,111,15-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,5,1,-1.5161,2.0383,1,,,d.b.h.,no,0,0,0.96,12.7,38.6,16,5.9,2,cm,kg,na,c,,,1,162,felled 15 cm above ground line (i.e. 6-inch stump); poor site; 5 cm (2 inch) top; plantation
131,loblolly pine,6,1,1.333,2.708,1,,,d.b.h.,no,0,0,0.98,3.5,35.6,15,0,0,cm,g,na,c,,,1,110,dominant trees; assume no stump (measured volume from groundline using specific gravity); wood plus bark of entire bole
131,loblolly pine,6,1,1.611,2.549,1,,,d.b.h.,no,0,0,0.98,3.5,35.6,15,0,0,cm,g,na,c,,,1,110,suppressed trees; assume no stump (measured volume from groundline using specific gravity); wood plus bark of entire bole; bias correction not considered
131,loblolly pine,6,1,-0.1567,2.7799,1,,,d.b.h.,no,0,0,0.98,5.59,56.13,36,6,0,in,lb,na,c,,,1,111,combined for 1 poor and 1 good site; natural (not plantation); no mention of c correction; no stump height given
131,loblolly pine,6,1,0.1695,1.5212,1,,,d.b.h.,no,0,0,0.94,2.65,7.62,36,6,0,in,lb,na,c,,,1,111,5-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,6,1,0.091,1.9493,1,,,d.b.h.,no,0,0,0.97,2.54,10.16,36,6,0,in,lb,na,c,,,1,111,6-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,6,1,0.1967,2.1592,1,,,d.b.h.,no,0,0,0.94,10.16,20.32,18,6,0,in,lb,na,c,,,1,111,10-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,6,1,0.2467,2.2768,1,,,d.b.h.,no,0,0,0.97,10.16,30.48,30,6,0,in,lb,na,c,,,1,111,15-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,6,2,3.7382,0,2.509,1,,d.b.h.,no,0,0,0.95,5,30,26,6,0,cm,g,na,t,,,1,122,"d.b.h. range estimated from text; no bias correction given; assume 6-inch stump since ""trees were felled""; authors say this might be an overestimate since the tallest trees on the plots were sampled"
131,loblolly pine,6,1,-1.1053,2.4773,1,,,d.b.h.,no,0,0,0.99,12.7,38.6,16,5.9,2,cm,kg,na,,,,1,162,felled 15 cm above ground line (i.e.6-inch stump); poor site; 5 cm (2 inch) top; plantation
131,loblolly pine,6,1,-1.1421,2.4818,1,,,d.b.h.,no,0,0,0.95,12.7,38.6,8,5.9,5.9,cm,kg,na,,,,1,162,felled 15 cm above ground line (i.e.6-inch stump); poor site; 15 cm (6 inch) top; plantation
131,loblolly pine,8,1,-0.707,2.5156,1,,,d.b.h.,no,0,0,0.97,5.59,56.13,36,,,in,lb,na,c,,,1,111,combined for 1 poor and 1 good site; natural (not plantation); no mention of c correction
131,loblolly pine,8,1,-0.0886,1.6966,1,,,d.b.h.,no,0,0,0.86,2.65,7.62,36,,,in,lb,na,c,,,1,111,5-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,8,1,-0.3515,2.1168,1,,,d.b.h.,no,0,0,0.87,2.54,10.16,36,,,in,lb,na,c,,,1,111,6-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,8,1,-1.5147,3.6111,1,,,d.b.h.,no,0,0,0.83,10.16,20.32,18,,,in,lb,na,c,,,1,111,10-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,8,1,-1.3416,3.0683,1,,,d.b.h.,no,0,0,0.9,10.16,30.48,30,,,in,lb,na,c,,,1,111,15-year-old plantation; no mention of c correction; no stump height given
131,loblolly pine,13,2,-6.1142,0,2.8687,1,,d.b.h.,yes,0,0,0.91,13,43,112,,,cm,kg,na,,,,1,5,"c is incorporated into the equation; from plantation loblolly; R2 reported as ""fit index"" which is analogous to R2; no minimum branch diameter given so assume all branches and not top of stem"
131,loblolly pine,13,1,1.122,2.308,1,,,d.b.h.,no,0,0,0.92,3.5,35.6,15,,,cm,g,na,c,,,1,110,DOMINANT trees; assume no stump (measured volume from groundline using specific gravity); bias correction not considered
131,loblolly pine,13,1,1.345,1.882,1,,,d.b.h.,no,0,0,0.86,3.5,35.6,15,,,cm,g,na,c,,,1,110,SUPPRESSED trees; assume no stump (measured volume from groundline using specific gravity); bias correction not considered
131,loblolly pine,13,2,-1.0907,0,3.4981,1,,d.b.h.,no,0,0,0.89,5,30,26,,,cm,g,na,t,,,1,122,d.b.h. range estimated from text; no bias correction given; authors say this might be an overestimate since the tallest trees on the plots were sampled
