"SITE_ID","LOCATION_ELEV","LOCATION_LAT","LOCATION_LONG","Date","GROUP_ID","VARIABLE_GROUP","VARIABLE","DATAVALUE","NA_L1CODE","NA_L1NAME","NA_L2CODE","NA_L2NAME"
"US-Ho1","60",45.2041,-68.7402,NA,11454,"GRP_LOCATION","LOCATION_LAT","45.2041","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,11454,"GRP_LOCATION","LOCATION_LONG","-68.7402","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,11454,"GRP_LOCATION","LOCATION_ELEV","60","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,11454,"GRP_LOCATION","LOCATION_COMMENT","ftp://cdiac.ornl.gov/pub/ameriflux/data/Level1/Sites_ByName/Howland_Forest_Main/readme","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24625,"GRP_ROOT_BIOMASS","ROOT_BIOMASS_TOT","1800","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24625,"GRP_ROOT_BIOMASS","ROOT_BIOMASS_UNIT","gC m-2","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24625,"GRP_ROOT_BIOMASS","ROOT_BIOMASS_PROFILE_MIN","0","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24625,"GRP_ROOT_BIOMASS","ROOT_BIOMASS_PROFILE_MAX","9000","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24625,"GRP_ROOT_BIOMASS","ROOT_BIOMASS_APPROACH","Quantitative soil pit, see Fernandez et al. 1993","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24625,"GRP_ROOT_BIOMASS","ROOT_BIOMASS_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24625,"GRP_ROOT_BIOMASS","ROOT_BIOMASS_COMMENT","to ~0.9 m; 54% in O horizon for details see Fernandez et al. (1993) Can. J. Soil Sci 73:317-28","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,23846,"GRP_SOIL_CHEM","SOIL_CHEM_N_TOT","0.3","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,23846,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","12.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,23846,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Ae","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,23846,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24082,"GRP_SOIL_CHEM","SOIL_CHEM_PH_SALT","2.8","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24082,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","0","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24082,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","10","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24082,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24082,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24082,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","organic layer","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24083,"GRP_SOIL_CHEM","SOIL_CHEM_PH_SALT","4.2","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24083,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","15","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24083,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","65","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24083,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24083,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24083,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","B-horizon","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24212,"GRP_SOIL_CHEM","SOIL_CHEM_C_ORG","44","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24212,"GRP_SOIL_CHEM","SOIL_CHEM_N_TOT","1.03","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24212,"GRP_SOIL_CHEM","SOIL_CHEM_BD","0.14","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24212,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","7.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24212,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","O","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24212,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24212,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","for details see Fernandez et al. (1993) Can. J. Soil Sci 73:317-28","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24213,"GRP_SOIL_CHEM","SOIL_CHEM_C_ORG","8","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24213,"GRP_SOIL_CHEM","SOIL_CHEM_BD","1","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24213,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","12.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24213,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Ae","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24213,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24213,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","for details see Fernandez et al. (1993) Can. J. Soil Sci 73:317-28","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24489,"GRP_SOIL_CHEM","SOIL_CHEM_N_TOT","0.98","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24489,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","17.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24489,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","52.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24489,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24489,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24747,"GRP_SOIL_CHEM","SOIL_CHEM_N_TOT","0.32","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24747,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","12.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24747,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","17.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24747,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24747,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24851,"GRP_SOIL_CHEM","SOIL_CHEM_C_ORG","30","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24851,"GRP_SOIL_CHEM","SOIL_CHEM_BD","0.89","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24851,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","17.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24851,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","52.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24851,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24851,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24851,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","for details see Fernandez et al. (1993) Can. J. Soil Sci 73:317-28","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24880,"GRP_SOIL_CHEM","SOIL_CHEM_N_TOT","0.68","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24880,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","50","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24880,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","90","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24880,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24880,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25111,"GRP_SOIL_CHEM","SOIL_CHEM_C_ORG","11","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25111,"GRP_SOIL_CHEM","SOIL_CHEM_BD","0.65","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25111,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","12.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25111,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","17.5","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25111,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25111,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25111,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","for details see Fernandez et al. (1993) Can. J. Soil Sci 73:317-28","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25112,"GRP_SOIL_CHEM","SOIL_CHEM_C_ORG","19","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25112,"GRP_SOIL_CHEM","SOIL_CHEM_BD","1.39","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25112,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","50","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25112,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","90","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25112,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25112,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25112,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","for details see Fernandez et al. (1993) Can. J. Soil Sci 73:317-28","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25129,"GRP_SOIL_CHEM","SOIL_CHEM_PH_SALT","3.2","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25129,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","10","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25129,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","15","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25129,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25129,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","1987-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,25129,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","A-horizon","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,28813,"GRP_SOIL_CLASSIFICATION","SOIL_CLASSIFICATION","Soils throughout the forest are glacial tills, acid in reaction, with low fertility and high organic composition. Upland soils are fine sandy loams, classified as Aquic Haplorthods.","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,28813,"GRP_SOIL_CLASSIFICATION","SOIL_CLASSIFICATION_TAXONOMY","Other","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24883,"GRP_SOIL_DEPTH","SOIL_DEPTH","80","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24883,"GRP_SOIL_DEPTH","SOIL_DEPTH_DATE","2008-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24854,"GRP_SOIL_TEX","SOIL_TEX_WATER_HOLD_CAP","100","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24854,"GRP_SOIL_TEX","SOIL_TEX_HORIZON","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,24854,"GRP_SOIL_TEX","SOIL_TEX_DATE","2008-01-01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,23721,"GRP_WD_BIOMASS","WD_BIOMASS_CRS","410","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,23721,"GRP_WD_BIOMASS","WD_BIOMASS_UNIT","gC m-2","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,23721,"GRP_WD_BIOMASS","WD_BIOMASS_DATE","1999-07-29","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho1","60",45.2041,-68.7402,NA,23721,"GRP_WD_BIOMASS","WD_BIOMASS_COMMENT","aproximate date of measurement","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24475,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","13050","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24475,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Wood","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24475,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24475,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24475,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_APPROACH","Hollinger et al. 2004","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24475,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_DATE","2003-07-19","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24475,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","Hollinger et al. 2004","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24604,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","15100","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24604,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24604,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24604,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24604,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_APPROACH","Hollinger et al. 2004","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24604,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_DATE","2003-07-19","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24604,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","Hollinger et al. 2004","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,25125,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","1150","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,25125,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,25125,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,25125,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,25125,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_APPROACH","Hollinger et al. 2004","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,25125,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_DATE","2003-07-19","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,25125,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","Hollinger et al. 2004","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,23964,"GRP_BIOMASS_CHEM","BIOMASS_C","4.7","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,23964,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,23964,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,23964,"GRP_BIOMASS_CHEM","BIOMASS_SPP","(All)","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,23964,"GRP_BIOMASS_CHEM","BIOMASS_DATE","1999-08-18","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,23964,"GRP_BIOMASS_CHEM","BIOMASS_COMMENT","same as Main (US-Ho1)","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24215,"GRP_BIOMASS_CHEM","BIOMASS_N","0.11","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24215,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24215,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24215,"GRP_BIOMASS_CHEM","BIOMASS_SPP","(All)","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24250,"GRP_BIOMASS_CHEM","BIOMASS_N","0.11","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24250,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24250,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24250,"GRP_BIOMASS_CHEM","BIOMASS_SPP","TSCA (NRCS plant code)","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24250,"GRP_BIOMASS_CHEM","BIOMASS_COMMENT","10degrees-250degrees; Different concentrations in different sectors.","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24598,"GRP_BIOMASS_CHEM","BIOMASS_N","0.01","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24598,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
"US-Ho2","91",45.2091,-68.747,NA,24598,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","8","EASTERN TEMPERATE FORESTS","8.1","MIXED WOOD PLAINS"
